possibly_sensitive,lang,id,text,public_metrics,author_id,created_at,in_reply_to_user_id,withheld
False,en,1535863835826995200,"#Oil #Religions #Communism #Money #Drugs 
44YEARS SHAME ON @CarterCenter #AirFrance #BBC #CIA #Paris #London #UK #England #Bloomberg #Berlin #Democrat #NATO #UN #HumanRights #IAEA
CRIMINAL ISLAMIC REPUBLIC SUPPORTERS🤬
😭YOU MADE ME PSYCHOTIC. 
SHAME ON ALL CRIMINAL SUPPORTERS 🤬 https://t.co/DqOfUeJEm7","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1512493780137566209,2022-06-12T05:57:28.000Z,,
False,en,1535863790767595520,"People &amp; Students looking for E-Learning
(retweet) site https://t.co/SMv7ucKOdH

#fashion #photography #music #art #instagram #atlanta #hiphop #paris #instagood #florida #newjersey #travel","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1533390846724292608,2022-06-12T05:57:17.000Z,,
False,en,1535863789131911169,"#Oil #Religions #Communism #Money #Drugs 
44YEARS SHAME ON @CarterCenter #AirFrance #BBC #CIA #Paris #London #UK #England #Bloomberg #Berlin #Democrat #NATO #UN #HumanRights #IAEA
CRIMINAL ISLAMIC REPUBLIC SUPPORTERS🤬
😭YOU MADE ME PSYCHOTIC. 
SHAME ON ALL CRIMINAL SUPPORTERS 🤬 https://t.co/1ejY1JHS6Z","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1512493780137566209,2022-06-12T05:57:16.000Z,,
False,fr,1535863770270117888,Rendez-vous du Territoire zéro déchet Sarrette-Tombe Issoire 14 juin https://t.co/kYrm4W3P0H #14e #paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",215358405,2022-06-12T05:57:12.000Z,,
False,en,1535863734559772674,"#Oil #Religions #Communism #Money #Drugs 
44YEARS SHAME ON @CarterCenter #AirFrance #BBC #CIA #Paris #London #UK #England #Bloomberg #Berlin #Democrat #NATO #UN #HumanRights #IAEA
CRIMINAL ISLAMIC REPUBLIC SUPPORTERS🤬
😭YOU MADE ME PSYCHOTIC. 
SHAME ON ALL CRIMINAL SUPPORTERS 🤬 https://t.co/0MWwHiuhah","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1512493780137566209,2022-06-12T05:57:03.000Z,,
False,en,1535863621615505408,@ParisAMDParis The gentleman in the foreground that is holding up his bag of shopping to the camera as he walks by makes me laugh. 😆😆😆 #1900 #Paris #PhotoBomb,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",106821761,2022-06-12T05:56:37.000Z,8.752800108772966e+17,
False,en,1535863542431240192,"Feeling out on these #3D
#maps of #Paris #metro stations
@Numerama
https://t.co/zYdY9Sr0Gr
#cartography #RATP #cartographie","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2441568883,2022-06-12T05:56:18.000Z,,
False,en,1535863538631188480,"#Oil #Religions #Communism #Money #Drugs 
44YEARS SHAME ON @CarterCenter #AirFrance #BBC #CIA #Paris #London #UK #England #Bloomberg #Berlin #Democrat #NATO #UN #HumanRights #IAEA
CRIMINAL ISLAMIC REPUBLIC SUPPORTERS🤬
😭YOU MADE ME PSYCHOTIC. 
SHAME ON ALL CRIMINAL SUPPORTERS 🤬 https://t.co/8kfKlMcnj9","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1512493780137566209,2022-06-12T05:56:17.000Z,,
False,en,1535863493433479168,"#Oil #Religions #Communism #Money #Drugs 
44YEARS SHAME ON @CarterCenter #AirFrance #BBC #CIA #Paris #London #UK #England #Bloomberg #Berlin #Democrat #NATO #UN #HumanRights #IAEA
CRIMINAL ISLAMIC REPUBLIC SUPPORTERS🤬
😭YOU MADE ME PSYCHOTIC. 
SHAME ON ALL CRIMINAL SUPPORTERS 🤬 https://t.co/VUbQyvcx0y","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1512493780137566209,2022-06-12T05:56:06.000Z,,
False,en,1535863447337975809,"#Oil #Religions #Communism #Money #Drugs 
44YEARS SHAME ON @CarterCenter #AirFrance #BBC #CIA #Paris #London #UK #England #Bloomberg #Berlin #Democrat #NATO #UN #HumanRights #IAEA
CRIMINAL ISLAMIC REPUBLIC SUPPORTERS🤬
😭YOU MADE ME PSYCHOTIC. 
SHAME ON ALL CRIMINAL SUPPORTERS 🤬 https://t.co/5PBS1kMJ4B","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1512493780137566209,2022-06-12T05:55:55.000Z,,
False,en,1535863418602762241,"Look at this... 👀 https://t.co/TmNp9EUP4o

#Pinterest #cheapflights #airlines #flights #vacation #holiday #cheaptickets #France #Paris #effieltower 

Call now to book flights @ 1-877-546-2103.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1474690271371673600,2022-06-12T05:55:48.000Z,,
False,en,1535863403004182529,"#Oil #Religions #Communism #Money #Drugs 
44YEARS SHAME ON @CarterCenter #AirFrance #BBC #CIA #Paris #London #UK #England #Bloomberg #Berlin #Democrat #NATO #UN #HumanRights #IAEA
CRIMINAL ISLAMIC REPUBLIC SUPPORTERS🤬
😭YOU MADE ME PSYCHOTIC. 
SHAME ON ALL CRIMINAL SUPPORTERS 🤬 https://t.co/2fKDAf3tWc","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1512493780137566209,2022-06-12T05:55:44.000Z,,
False,en,1535863354442625024,"#Oil #Religions #Communism #Money #Drugs 
44YEARS SHAME ON @CarterCenter #AirFrance #BBC #CIA #Paris #London #UK #England #Bloomberg #Berlin #Democrat #NATO #UN #HumanRights #IAEA
CRIMINAL ISLAMIC REPUBLIC SUPPORTERS🤬
😭YOU MADE ME PSYCHOTIC. 
SHAME ON ALL CRIMINAL SUPPORTERS 🤬 https://t.co/i4pI9SDACi","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1512493780137566209,2022-06-12T05:55:33.000Z,,
False,en,1535863321337167872,It's (temporarily) possible to make a reservation again as an annual passholder on 19-06-2022. #DLP #DLPLive #DisneylandParis #Paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T05:55:25.000Z,,
False,en,1535863320263245824,It's (temporarily) possible to make a reservation again as an annual passholder on 18-06-2022. #DLP #DLPLive #DisneylandParis #Paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T05:55:25.000Z,,
False,ja,1535862925201510400,パリのshangrila-hotelのあるスイートルームから。100本のバラ+エッフェル塔とかエモすぎるやろ。。#paris https://t.co/fpxGFNo3m8,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1166946776261152769,2022-06-12T05:53:50.000Z,,
False,en,1535862435386728448,"Somebody pinch us… @VivaTech 
#Paris #France #VivaTEch2022 #AI
#VivaTech #Technology #IoT #4IR
Cc: @Nicochan33 @jblefevre60 @pierrecappelli @chboursin @RosyCoaching @ipfconline1 @sebbourguignon @tewoz @RLDI_Lamy @3itcom @kalydeoo @labordeolivier @Ym78200 @pierrepinna @mdrechsler https://t.co/PEDOPJuDtL","{'retweet_count': 24, 'reply_count': 0, 'like_count': 25, 'quote_count': 0}",326229600,2022-06-12T05:51:54.000Z,,
False,und,1535862105500532736,#housemusic #deephouse #progressivehouse #johannesburg #Chicago #ninove #ibiza #miami #Belgium #Toronto #Sydney #spain #detroit #Radio #newyorkcity #brooklyn #Milan #Paris #worldwide #stream #housemusicallnightlong #podcasting #djs #vinylrecords #music #podcasts #stream #house https://t.co/sA8d4t7dvb,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",803414766,2022-06-12T05:50:35.000Z,,
False,und,1535862010042363905,#housemusic #deephouse #progressivehouse #johannesburg #Chicago #ninove #ibiza #miami #Belgium #Toronto #Sydney #spain #detroit #Radio #newyorkcity #brooklyn #Milan #Paris #worldwide #stream #housemusicallnightlong #podcasting #djs #vinylrecords #music #podcasts #stream #house https://t.co/p216IDoZh9,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",803414766,2022-06-12T05:50:12.000Z,,
False,en,1535861666491031553,"No doubt in #Putin's deranged mind this will, in due course include #Berlin, #Paris oh, and #Alaska of course.

@BorisJohnson @ZelenskyyUa @vonderleyen @NATO @MorawieckiM @kajakallas @IngridaSimonyte @krisjaniskarins @POTUS https://t.co/5kHkpTkmCf","{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1439634167373996040,2022-06-12T05:48:50.000Z,,
False,en,1535861501226954752,"I love the people living in carrefour de la Pyramide, they know really good jokes. #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",794485412328800256,2022-06-12T05:48:11.000Z,,
False,en,1535861357916172288,"I’m feel lucky that life has brought me to such a beautiful city. While I have had time to sketch much lately, the inspiration of #Paris will no doubt be in my mind for years to come. https://t.co/RXoxWadjGS","{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1346938852565512194,2022-06-12T05:47:37.000Z,,
False,en,1535861197945315328,"https://t.co/0QugoJUKNJ

#Paris #travel #France #airlines #cheapflights #cheapairfares
#flights #vacations #travelbloggers 

Call now to book @ 1-877-546-2103.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1474690271371673600,2022-06-12T05:46:59.000Z,,
False,en,1535861163787010050,Check out my item listing on OpenSea! https://t.co/7uOykgMy5Y ازطریق @opensea #NFTGiveway #NFTProject #NFTSPACESHIP #NFTGaming #NFTCommunity #NFTGiveaway #nftlover #NFTGiveaways #nftart #NFTartwork #NFTartist #nftai #btc #BTCs #Etherum #ETH #modern #Paris #USA #NATO #France #art,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 1}",1516969382898978817,2022-06-12T05:46:51.000Z,,
False,en,1535860699024564224,"11 June 1144: St. Denis Cathedral outside of #Paris is dedicated, which marks the end of Romanesque #architecture and the beginning of #Gothic architecture. It uses the pointed arch, ribbed vaults, and the flying buttresses. #history #OnThisDate #ad https://t.co/7BSOgk2WbJ https://t.co/3osIRcNSl0","{'retweet_count': 16, 'reply_count': 0, 'like_count': 31, 'quote_count': 0}",815750087192219648,2022-06-12T05:45:00.000Z,,
False,en,1535860644297293824,"Im live right now! 😈

✅ https://t.co/czDZLRDwGd

#nakayamaa #France #Paris #Nantes #Toulouse #Bordeaux #Marseille #Rennes","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1530191882831134720,2022-06-12T05:44:47.000Z,,
False,fr,1535860554111365120,"☑️#Paris. Rencontre avec François Bérard qui joue ""Volpone"" jusqu’au 12 juin au Café de la gare : ""Ce métier n’existe que lorsqu’on le fait""↘️https://t.co/2kcW8xhgxC
@cafdelag https://t.co/FVIl38Z6jo","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1598154480,2022-06-12T05:44:25.000Z,,
False,fr,1535860336477323265,"S’accorder une pause lecture au jardin du Luxembourg - Paris 6

#parisladouce #paris #pariscartepostale #parisjetaime #pariscityguide #paris6 #thisisparis #visitparisregion #quartierlatin #jardinduluxembourg #szintgermaindespres https://t.co/LZ7JlGBXYQ","{'retweet_count': 8, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}",360548245,2022-06-12T05:43:33.000Z,,
False,en,1535860090447831040,"#JanetJackson ....😫 I cannot shake thys fckn soonnggg!!!!
🤍🖤💋🤍🖤💋🤍🖤💋
""My Undying Loovveee fooorr yeeeeew! Wont let me waaaiiiiiitttt"" ...#ComeBack2Me #JanFam #Paris #HarmonicOoohhhsss🖤🤍🖤🤍 https://t.co/QKf6T3uskS","{'retweet_count': 1, 'reply_count': 1, 'like_count': 14, 'quote_count': 0}",132277386,2022-06-12T05:42:35.000Z,,
False,fr,1535859968024449029,"✌Que des #bonnesvibes #EnCeMomentSur :

 ➡️ https://t.co/M4Pwl2Zpth

#Kiño - Envouté

#Paris #Radio #FêteDeLaMusique #music #FDLM2022

➡Téléchargez l'appli android : https://t.co/2wkbN4srb0 https://t.co/aRZsuC9FiQ","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",971844112575057920,2022-06-12T05:42:05.000Z,,
False,ja,1535859917751721984,"今朝の散歩。
カキツバタ…暑くてしおれそう🥲
＃伊吹山　#金華山　＃岐阜　＃岐阜提灯　#浅野商店　#安藤商店　#後楽荘　#稲荷山 ＃Gifu　＃France　＃Paris 　＃Vichy　＃Davis https://t.co/W27rJMI1Mw","{'retweet_count': 0, 'reply_count': 1, 'like_count': 14, 'quote_count': 0}",879676094147735552,2022-06-12T05:41:53.000Z,,
False,en,1535859649236258816,"🇫🇷 Summer weekends done right in Paris…

✔️ Strong coffee and delicious food. 
✔️ A long stroll along the Seine. 
✔️ A spot of shopping and people watching. 
✔️ Time unwinding doing what you love. 

What is your favourite way to spend your weekend in #Paris? https://t.co/48KVosfo3f","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1486975433354760194,2022-06-12T05:40:49.000Z,,
False,ja,1535859299964325888,"今朝の散歩。
材木町のCDコーナーいつの間にのぅなった❓
きんのう通ったけどあったかどうか覚えとらん🤔🤪
＃伊吹山　#金華山　＃岐阜　＃岐阜提灯　#浅野商店　#安藤商店　#後楽荘　#稲荷山 ＃Gifu　＃France　＃Paris 　＃Vichy　＃Davis https://t.co/z156gCJPox","{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",879676094147735552,2022-06-12T05:39:26.000Z,,
False,fr,1535858606708506624,"#Paris7 #legislatives2022 
Assesseur dans un #Paris filmique... https://t.co/7JlwWgmB84","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1252859014435598342,2022-06-12T05:36:41.000Z,,
False,ja,1535858578942459904,"今朝の散歩。
名和さんち、きょは誰もおらんかと思ったら、タイガがおった😻
＃伊吹山　#金華山　＃岐阜　＃岐阜提灯　#浅野商店　#安藤商店　#後楽荘　#稲荷山 ＃Gifu　＃France　＃Paris 　＃Vichy　＃Davis https://t.co/dvRO8zzJUv","{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",879676094147735552,2022-06-12T05:36:34.000Z,,
False,en,1535858472104906753,https://t.co/irfayVqZLK | https://t.co/VIOKGWlB8I | #nowplaying Lindsey Webster  @LWBMusic  - Next To Me - #smoothjazz #nola #newyork #losangeles #miami #london #paris #montecarlo,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",825790602830815233,2022-06-12T05:36:09.000Z,,
False,ja,1535858014154276864,"今朝の散歩。
なんかお城、白ぅなったかぁ❓🤔
＃伊吹山　#金華山　＃岐阜　＃岐阜提灯　#浅野商店　#安藤商店　#後楽荘　#稲荷山 ＃Gifu　＃France　＃Paris 　＃Vichy　＃Davis https://t.co/y4ynl4y45L","{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",879676094147735552,2022-06-12T05:34:20.000Z,,
False,ar,1535857889058902016,"يوم ١٢/٠٦/٢٢
مرحبا بكم 
سواق_خاص_في_باريس_فرنسا 
#paris
#Driver 
#DisneylandParis https://t.co/nOTHKnJdob","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",986994303414267904,2022-06-12T05:33:50.000Z,,
False,fr,1535857674600042496,"L’attente …. L’étreinte ! 

#photographie #Streetphoto #paris #love https://t.co/eRULOFDkzK","{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",47904418,2022-06-12T05:32:59.000Z,,
False,pt,1535856959089348608,Presidente francês diz a Zelensky que enviará mais armamentos pesados à Ucrânia https://t.co/9FHXc81vQj #brasil #EUA #Franca #Paris #Rússia #Ucrânia,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",33072396,2022-06-12T05:30:08.000Z,,
False,en,1535856923605598208,"Lovely Parisian stripes #paris #bistro @ Paris, France https://t.co/3g2LqAW6IY","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",54426067,2022-06-12T05:30:00.000Z,,
False,fr,1535856661298044929,"Georges Martin. 
Mère et fils. 
c.1960  #Paris https://t.co/9Ad8qVRu3j","{'retweet_count': 75, 'reply_count': 0, 'like_count': 452, 'quote_count': 0}",875280010877296640,2022-06-12T05:28:57.000Z,,
False,en,1535856101295521793,"I was impressed to see this informative poster about the importance of the #ocean in the Metro station Montparnasse-Bienvenüe, #Paris.
At 0:33, you can see info. related to #OceanAcidification.
This should be replicated in all public transport stations everywhere 👏🏻 https://t.co/Ju77Z0iSot","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",771619717,2022-06-12T05:26:44.000Z,,
False,ja,1535855484091367424,パリのディズニーランドへクリスマスに行くのが1つの夢でした⭐︎クリスマスの時期にしか見れない景色にゆっくりする暇もなかったけど。#クリスマス #disneyparis #disney #paris https://t.co/CXJYrkrP5v,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1214805173773619200,2022-06-12T05:24:16.000Z,,
False,en,1535854597096747008,"#Paris police bust racket of #faketickets to #Louvre Museum &amp; arrest 14 persons. @prefpolice says accused bought used tickets from people leaving @MuseeLouvre &amp; resold them to #tourists waiting in line as queues can be long. In 2019, Louvre had received 10 million visitors. #IO https://t.co/lUk3X620bg","{'retweet_count': 7, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",2542825345,2022-06-12T05:20:45.000Z,,
False,en,1535854506684125185,It's no longer possible to make a reservation as an annual passholder on 14-07-2022. #DLP #DLPLive #DisneylandParis #Paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T05:20:23.000Z,,
False,fr,1535854138508075009,"Keystone-France. 
Inauguration de la rue Poulbot à Montmartre. 
1968  #Paris https://t.co/HhYKhWn2u4","{'retweet_count': 51, 'reply_count': 2, 'like_count': 273, 'quote_count': 0}",875280010877296640,2022-06-12T05:18:56.000Z,,
False,en,1535853663528357888,"#Madonna, #Paris, #Selena and #Drew! All the Guests at #BritneySpears and #SamAsghari's Wedding &lt;3 @jzebraa #StikeAPose #Music #Wedding #PopCulture Several A-list stars were on hand to celebrate as #BritneyAndSam tied the knot in #LosAngeles https://t.co/IiCXivddqh https://t.co/295RbjIoTv","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20291037,2022-06-12T05:17:02.000Z,,
False,und,1535853558062403584,#Paris https://t.co/Qt0Kp8Zd7d,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",1000909922396131329,2022-06-12T05:16:37.000Z,,
False,fr,1535853488122494977,Cette vidéo est magique 🍒🍓❤️ #Paris https://t.co/XhxAB0OVSa,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1510467566,2022-06-12T05:16:21.000Z,,
False,und,1535853206777090048,https://t.co/KT6cp57GqW #goncourt #paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2311541978,2022-06-12T05:15:13.000Z,,
False,en,1535853149533089793,"It's the weekend...trip to #Paris too dear for you? Go in spirit: A NOVEL BOOKSTORE got my almost-5* #BookRecommendation here: https://t.co/iNTM6NrPHZ
Laurence COSSÉ created the perfect #ParisGetaway for broke, bookish people. NOW $2.99 ON KINDLE!
https://t.co/GT7zAoIWCw https://t.co/Sk1Ywffn1G","{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",9078112,2022-06-12T05:15:00.000Z,,
False,en,1535853078246825984,"Supporting Artist - T-Shirts &amp; Hoodies - stencil line https://t.co/nsw3r0NiyE

#print #paint #art #arte #tshirt #tshirts #hodie #hodies #newyork #nyc #uk #canada #sydney #paris #mexico #cmdx #madrid #barcelona #spain #españa #uio #malvac #malvacart #artmalvac https://t.co/JQ1uM32oiy","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1192643174218510336,2022-06-12T05:14:43.000Z,,
False,en,1535852706975428608,"Im live right now! 😈

✅ https://t.co/TosX0NTHmZ

#kitty_ricky #France #Paris #Nantes #Toulouse #Bordeaux #Marseille #Rennes","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1530190814366019584,2022-06-12T05:13:14.000Z,,
False,fr,1535852640990646272,"Robert Doisneau. 
La Tour Eiffel et la statue de la Liberté 
1969  #Paris https://t.co/3a49tyzFoM","{'retweet_count': 178, 'reply_count': 5, 'like_count': 871, 'quote_count': 10}",875280010877296640,2022-06-12T05:12:59.000Z,,
False,fr,1535852417119657984,"✌Que des #bonnesvibes #EnCeMomentSur :

 ➡️ https://t.co/M4Pwl2Zpth

#JazzyBazz @JazzyBazz - Coeur, Conscience

#Paris #Radio #FêteDeLaMusique #music #FDLM2022

➡Téléchargez l'appli android : https://t.co/2wkbN4srb0 https://t.co/HT7F9BAhV9","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",971844112575057920,2022-06-12T05:12:05.000Z,,
False,fr,1535852312979193857,"The Louvre Paris, France #Louvre #Paris #France #vacation #dream   g705 https://t.co/jM2CFpoY34","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",925478530435207168,2022-06-12T05:11:40.000Z,,
False,fr,1535852028966019073,Article de conseil!  Comment aménager une pièce sombre ? https://t.co/OyYJWJrHsK #immobilier #paris #venteimmobiliere,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",934004737703383040,2022-06-12T05:10:33.000Z,,
False,fr,1535851336914415617,“A Paris sur mer” de Michel Polnareff - #Paris : https://t.co/fUcO5km857,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2493969102,2022-06-12T05:07:48.000Z,,
False,ja,1535851167238193152,パリのshangrila-hotelのあるスイートルームから。100本のバラ+エッフェル塔とかエモすぎるやろ。。#paris https://t.co/qZoRQsZErA,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1276829123973754880,2022-06-12T05:07:07.000Z,,
False,en,1535850267790520320,https://t.co/irfayVqZLK | https://t.co/VIOKGWlB8I | #nowplaying Jessy J @JessyJSax  - All I Want (Studio Version) - #smoothjazz #nola #newyork #losangeles #miami #london #paris #montecarlo,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",825790602830815233,2022-06-12T05:03:33.000Z,,
False,en,1535850173196140544,"#PSG are really interested in Milan #Skiriniar, but #Paris have not made an official bid to #Inter yet. They are preparing a $53M bid, but #InterMilan are asking for at least $74M. The defender is also inclined to remain where he is. @NicoSchira #Transfers","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",749239415575162881,2022-06-12T05:03:10.000Z,,
False,fr,1535849668315422721,"🇲🇫🔥Theme : the clothes/les vêtements

➡️ the gloves = les gants
➡️ a tracksuit / a sweatsuit = un survêtement
➡️ a scarf = une écharpe
 #French #LearningFrench #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",899179967233372160,2022-06-12T05:01:10.000Z,,
False,und,1535849565055746051,"#CHICAGO
#USA #MUSIC #NEWS
#london #paris #denhaag #münchen

00:00

https://t.co/OiVI1bPPqj","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1518643277511426048,2022-06-12T05:00:45.000Z,,
False,en,1535849482176405507,It's (temporarily) possible to make a reservation again as an annual passholder on 14-07-2022. #DLP #DLPLive #DisneylandParis #Paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T05:00:25.000Z,,
False,en,1535849427403001857,Check out #yesterday #sunset over the Sacre-coeur in #Paris around 21:53 https://t.co/DkknuVfjLX,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",877324888670846976,2022-06-12T05:00:12.000Z,,
False,en,1535849405449912321,Check out #yesterday #sunrise over the Sacre-coeur in #Paris around 05:47 https://t.co/5Q6l4RSj7Y,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",877324888670846976,2022-06-12T05:00:07.000Z,,
False,fr,1535849186796748800,"Pour ces #legislatives2022 c'est NON au candidats d' @Anne_Hidalgo
Et de la #NUPES 
#saccageparis
Nous demandons la démission de la maire de #Paris et la mise sous tutelle de la ville par le @Prefet75_IDF - Signez la pétition ! https://t.co/H64h76pXDU","{'retweet_count': 12, 'reply_count': 1, 'like_count': 34, 'quote_count': 2}",1522899293027381250,2022-06-12T04:59:15.000Z,,
False,fr,1535848921985163265,"Marilyn Stafford. 
Petite fille ramenant le lait, Cité Lesage-Bullourde, Bastille. 
c.1952  #Paris https://t.co/tBYGKVEobl","{'retweet_count': 104, 'reply_count': 4, 'like_count': 556, 'quote_count': 4}",875280010877296640,2022-06-12T04:58:12.000Z,,
False,fr,1535848747044831234,Visite de chantier du futur quartier Saint-Vincent-de-Paul 14 juin https://t.co/ObcsCOnpbT #14e #paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",215358405,2022-06-12T04:57:30.000Z,,
False,fr,1535848742070493184,« Miracle en Alabama » au Ciné-quartier Mouton-Duvernet mardi 14 juin https://t.co/brm7G8MtdR #14e #paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",215358405,2022-06-12T04:57:29.000Z,,
False,fr,1535848739079864321,Les Portugaises font  leur cinéma aux 7 Parnassiens  du 16 au 19 juin https://t.co/0VPd5894C1 #14e #paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",215358405,2022-06-12T04:57:28.000Z,,
False,en,1535848698290311168,"#PSG are really interested in Milan #Skriniar, but #Paris have not made an official bid to #Inter yet. They preparing a bid by €50M, but Inter ask €70M at least to sell him and the centre-back would like to stay at Milano (he had received a bid to extend until 2026) as of now https://t.co/pgDEDhrlSo","{'retweet_count': 58, 'reply_count': 20, 'like_count': 447, 'quote_count': 17}",603219931,2022-06-12T04:57:19.000Z,,
False,fr,1535848227362291712,"Le ciel se couvre dans les environs !☁️
Il fait actuellement 13°🌬
#Paris #Nuages #Météo https://t.co/6t4kfHYDba","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1410267201748226054,2022-06-12T04:55:26.000Z,,
False,en,1535847969827725312,One Day in Paris https://t.co/4EE5c4sYCN via @YouTube #Paris #Louvre #monalisa,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1341651052916060161,2022-06-12T04:54:25.000Z,,
False,fr,1535847526175318016,"Assesseur titulaire #Paris7 !!! Une seule grande pause de deux heures... 
#legislatives2022 #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",1252859014435598342,2022-06-12T04:52:39.000Z,,
False,hu,1535847315436625921,"André Kertész. 
Les Halles matinales 
1927  #Paris https://t.co/3h9SAdQvbO","{'retweet_count': 73, 'reply_count': 2, 'like_count': 431, 'quote_count': 0}",875280010877296640,2022-06-12T04:51:49.000Z,,
