url,username,created_at,description,profile_image_url,protected,verified,name,public_metrics,id,location,pinned_tweet_id
,SandrBree,2019-04-08T07:33:57.000Z,"Historienne et démographe CNRS @LARHRA
Projets #POPP et #EXOPOPP. Chargée département donnée historiques @progedo
Responsable médias sociaux de @SDH_demohisto",https://pbs.twimg.com/profile_images/1331528683077705729/F956vCVt_normal.jpg,False,False,Sandra Brée,"{'followers_count': 1043, 'following_count': 1248, 'tweet_count': 4791, 'listed_count': 13}",1115155805706256384,,1339516123449090048
,snifflejunior,2017-06-25T20:24:49.000Z," Addict , fan d’Harry Potter ⚡️, de Disney 🤡, de débats 🤔 et de voyages 🌎. Ingénieur à ses heures perdues 🤓",https://pbs.twimg.com/profile_images/1504266694327418883/u0wbBYYl_normal.jpg,True,False,Sniffle⚡️👻,"{'followers_count': 164, 'following_count': 765, 'tweet_count': 1520, 'listed_count': 0}",879072913315553280,"Ile-de-France, France",1504766100256481280
,Gerard2892,2013-07-10T16:34:24.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,False,Mg96,"{'followers_count': 6, 'following_count': 158, 'tweet_count': 56, 'listed_count': 0}",1583531551,,
,Stephchoserot,2021-10-17T13:40:51.000Z,,https://pbs.twimg.com/profile_images/1468451861007065090/TD70vy68_normal.jpg,False,False,Stéphanie Choserot Cantrule,"{'followers_count': 15, 'following_count': 43, 'tweet_count': 0, 'listed_count': 0}",1449732100958076933,"Saint-Dié-des-Vosges, France",
https://t.co/1kCV0Ta7ph,mag_gotry,2014-01-17T21:28:56.000Z,Condone first degree murder! Advocate cannibalism! Eat shit! — Esthetisation comme facteur d'enlaidissement,https://pbs.twimg.com/profile_images/1469857514653159424/LjpzON5Z_normal.jpg,False,False,Strangulation,"{'followers_count': 786, 'following_count': 865, 'tweet_count': 23896, 'listed_count': 9}",2288740697,"Paris, France",1281917704555900931
,DuminilIsabelle,2020-05-16T15:30:31.000Z,"""Voyageur, il n'y a pas de chemin, le chemin se fait en marchant.""     Antonio Machado",https://pbs.twimg.com/profile_images/1301610751518486530/8VjDai9C_normal.jpg,False,False,Duminil Isabelle,"{'followers_count': 172, 'following_count': 4936, 'tweet_count': 51, 'listed_count': 0}",1261680296484917249,Paris & Lac Léman,
https://t.co/qz0tOsU8vH,Anthooony_m,2013-10-23T12:32:55.000Z,do you like scary movies ?,https://pbs.twimg.com/profile_images/1523612724546125825/qMLy28yV_normal.jpg,False,False,VALERIE PECRESSE HATE ACCOUNT.,"{'followers_count': 1794, 'following_count': 1181, 'tweet_count': 146185, 'listed_count': 38}",2150895392,"Vincennes, France",
,c_castanet,2020-11-29T22:23:13.000Z,ligne éditoriale aléatoire,https://pbs.twimg.com/profile_images/1527299940271411200/TFxL41qx_normal.jpg,False,False,prof de pintes,"{'followers_count': 42, 'following_count': 209, 'tweet_count': 822, 'listed_count': 0}",1333174660335357955,,
,noemieviandier,2014-03-22T13:05:19.000Z,Droit du patrimoine,https://pbs.twimg.com/profile_images/1265560537896824833/EGskIvTx_normal.jpg,True,False,Noémie,"{'followers_count': 198, 'following_count': 187, 'tweet_count': 3176, 'listed_count': 8}",2428895045,Paris - Rouen,
,dunaseau,2020-10-24T12:00:41.000Z,Mieux vaut gagner Auteuil dans un fauteuil qu'Arcueil dans un cercueil.,https://pbs.twimg.com/profile_images/1500053757215793154/IqFvCSfx_normal.jpg,False,False,Dunaseau Ideal,"{'followers_count': 525, 'following_count': 1085, 'tweet_count': 31244, 'listed_count': 2}",1319971886978183168,,
,maracas750,2012-03-28T15:22:14.000Z,,https://pbs.twimg.com/profile_images/1341694949205692417/-T0owmlA_normal.jpg,False,False,Magik,"{'followers_count': 303, 'following_count': 1210, 'tweet_count': 12618, 'listed_count': 2}",539131523,Paris 20,
,duaylizm,2020-09-05T22:38:49.000Z,biochemistry | law | IP | public & global health 🔬⚖️,https://pbs.twimg.com/profile_images/1472686281813540870/xTkU2L2p_normal.jpg,False,False,Ayman | أيمن,"{'followers_count': 74, 'following_count': 265, 'tweet_count': 13, 'listed_count': 0}",1302375613634932736,Paris / Casablanca,
https://t.co/RfsKo1uzN0,cers8_,2016-03-19T14:12:32.000Z,sasa lele,https://pbs.twimg.com/profile_images/1518150349885952001/StMZzzOY_normal.jpg,False,False,shrek stan account,"{'followers_count': 308, 'following_count': 190, 'tweet_count': 5780, 'listed_count': 2}",711193642543742976,"Paris, France",1425095032038690819
https://t.co/ayDDBXVSdg,gregoiredavid,2007-11-06T12:58:45.000Z,"Freelance projets numériques web & mobile / ex-chef de projet tech. @franceculture — Histoire de l'art, archéologie & patrimoine",https://pbs.twimg.com/profile_images/1432702633194688523/uoz2IKep_normal.jpg,False,False,Grégoire David,"{'followers_count': 578, 'following_count': 1233, 'tweet_count': 203, 'listed_count': 21}",9996842,"Brest, France",
,GregoireMagne,2018-07-22T13:08:45.000Z,"Étudiant au Magistère d’Économie, Paris School of Economics - Paris 1 / Analyste économique aux Économistes de La Sorbonne / Membre du conseil du 7eme arr.",https://pbs.twimg.com/profile_images/1403343152476573699/zGbPdMmm_normal.jpg,False,False,Gregoire Magne,"{'followers_count': 398, 'following_count': 1494, 'tweet_count': 2994, 'listed_count': 0}",1021019216214978565,"Paris, France",1310955794884681733
,ainmadame,2020-07-13T19:13:14.000Z,en fait je sais pas pourquoi je suis sur Twitter car je déteste 98% des gens qui le fréquente,https://pbs.twimg.com/profile_images/1282755466507046912/Jf0KrhWf_normal.jpg,False,False,ainmadame 💉💉💉,"{'followers_count': 72, 'following_count': 248, 'tweet_count': 8681, 'listed_count': 0}",1282754936661516288,,
,1di1danslaville,2021-06-30T23:49:37.000Z,Paolo 🇧🇷🇫🇷,https://pbs.twimg.com/profile_images/1526230202099048450/a3bI7Pch_normal.jpg,True,False,ͼ(ݓ_ݓ)ͽ,"{'followers_count': 24, 'following_count': 2018, 'tweet_count': 75, 'listed_count': 0}",1410385024516608009,"Paris, France",
https://t.co/uQNWE7NN8v,patrick_bertaux,2017-07-28T11:21:32.000Z,Je vis avec la maladie de #CharcotMarieTooth à progression lente depuis 1980. Né à Paris (18éme). Vivre & survivre c'est ma philosophie. Prenez soin de vous.,https://pbs.twimg.com/profile_images/1532791147071950848/yP9UZdtO_normal.jpg,False,False,Patrick BERTAUX 🇨🇵😷,"{'followers_count': 522, 'following_count': 999, 'tweet_count': 58229, 'listed_count': 6}",890894992159510528,Granville ,1536047393782878208
,quinzev,2018-11-05T15:51:18.000Z,,https://pbs.twimg.com/profile_images/1400197397331038208/36mQ3lFI_normal.jpg,False,False,V.,"{'followers_count': 45, 'following_count': 873, 'tweet_count': 480, 'listed_count': 0}",1059473236977745920,"Paris, Frankreich",
https://t.co/LL4M07cUoj,BengoshiMaki2B,2018-07-20T22:41:33.000Z,"(PI)Law, Japan and fun 🍙📚🚲 🦦 
紅毛人です。 
Un jour je serai docteur et ça sera pas en médecine.",https://pbs.twimg.com/profile_images/1393099434720964617/QIpsigT1_normal.jpg,False,False,Hélo Delu,"{'followers_count': 297, 'following_count': 3834, 'tweet_count': 8469, 'listed_count': 4}",1020438591896522752,"Lille, Kanazawa, Paris.",
,Demat_Bob,2018-01-26T09:37:22.000Z,"""Je suis mon meilleur public et je ne rate jamais une occasion de me faire rire."" Moi
Bio-infographiste (si, j'ai le droit, c'est Christine qui le dit)",https://pbs.twimg.com/profile_images/1505819570610884608/Au-kMHt-_normal.jpg,False,False,Demat Bob 💉 💉💉,"{'followers_count': 1075, 'following_count': 2561, 'tweet_count': 26532, 'listed_count': 5}",956823366480154624,,1535205140419969029
,taxiontour,2014-02-02T18:51:49.000Z,Promeneur curieux,https://pbs.twimg.com/profile_images/1065003121087311873/zoECEY7B_normal.jpg,False,False,p.b,"{'followers_count': 369, 'following_count': 3171, 'tweet_count': 19381, 'listed_count': 5}",2320513475,,
https://t.co/yF6nnN8EyK,Series9_1,2010-03-14T06:44:13.000Z,"Compte personnel, mes propos le sont également / Opinions are my own.",https://pbs.twimg.com/profile_images/470188049351991297/1ACKE2bA_normal.jpeg,False,False,Series Cacharel,"{'followers_count': 20, 'following_count': 691, 'tweet_count': 61, 'listed_count': 0}",122883067,,
,SIMONELYS,2010-09-06T00:20:15.000Z,,https://pbs.twimg.com/profile_images/1527779247561097221/iMUSfcFt_normal.jpg,False,False,Languedocienne,"{'followers_count': 61, 'following_count': 1049, 'tweet_count': 5963, 'listed_count': 2}",187350938,,853959642459844609
,QsB75,2011-12-12T21:12:27.000Z,Parisien,https://pbs.twimg.com/profile_images/1508911773973364745/cEY9k84D_normal.jpg,False,False,Quentin Divernois,"{'followers_count': 8870, 'following_count': 4587, 'tweet_count': 23586, 'listed_count': 101}",435256493,"Paris, Ile-de-France",1534576341521162241
https://t.co/pU8bWQ8uKs,shiv_vasisht,2009-09-24T14:15:24.000Z,"Ponders about why people do what they do. Referenced on consumer psychology (roles of the id, ego and superego in consumer behaviour).",https://pbs.twimg.com/profile_images/3055802571/0c44b5db3559209f8ff8d62b1a67b8f1_normal.png,False,False,shiv vasisht,"{'followers_count': 91, 'following_count': 174, 'tweet_count': 975, 'listed_count': 9}",76948768,Paris - New Delhi,
,Giordano55Serge,2013-03-31T19:52:31.000Z,"Professeur d'Histoire-géographie, retraité de l'Education nationale.",https://pbs.twimg.com/profile_images/1526998178259734529/ik6T93iP_normal.jpg,False,False,Giordano55,"{'followers_count': 201, 'following_count': 158, 'tweet_count': 2393, 'listed_count': 1}",1319023628,"Ile-de-France, France",
,OPierreX,2017-12-06T09:54:05.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,False,Pierre B,"{'followers_count': 0, 'following_count': 97, 'tweet_count': 2, 'listed_count': 0}",938345793349701632,,
,BB_8Star,2015-07-20T17:52:25.000Z,j aime l espace l aventure spaciale mais j aime beaucoup la nature les animaux je ne supporte pas la brutalité des hommes envers eux j'ai soif de connaissances,https://pbs.twimg.com/profile_images/1312052471217500163/ZiV77prf_normal.jpg,True,False,Laurence,"{'followers_count': 2333, 'following_count': 1579, 'tweet_count': 201408, 'listed_count': 434}",3384798118,,
,Cynora05,2013-06-20T15:35:11.000Z,"🇨🇵🇧🇪✝️
#TeamPatriotes
#GénérationZemmour
#Reconquête",https://pbs.twimg.com/profile_images/1518898073904238592/K70nO8-b_normal.jpg,False,False,Laura 🇨🇵🌿ⓩ,"{'followers_count': 171, 'following_count': 597, 'tweet_count': 697, 'listed_count': 1}",1534228046,"Nord-Pas-de-Calais, France",
,saxerbastar,2021-08-13T18:54:44.000Z,.,https://pbs.twimg.com/profile_images/1459258377758990339/srRJDK1w_normal.jpg,False,False,RELAIS HASH,"{'followers_count': 30, 'following_count': 277, 'tweet_count': 1128, 'listed_count': 0}",1426255662477156353,,
,Bonuxc,2012-02-18T23:48:54.000Z,"if you want peace, work for justice ⚖️",https://pbs.twimg.com/profile_images/533715554063114240/nzCpOeh-_normal.jpeg,False,False,boNux,"{'followers_count': 21, 'following_count': 230, 'tweet_count': 493, 'listed_count': 0}",496442377,France,
,DAVIDVoyageur52,2014-06-19T16:43:26.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,False,christian DAVID,"{'followers_count': 6, 'following_count': 1371, 'tweet_count': 17, 'listed_count': 0}",2623422449,,
,ArthuretSan,2021-08-21T18:37:29.000Z,"Né à Paris 4, où marcher était encore se promener. Et où les toxicos Z ne rôdaient pas. Homo sapiens sepiens",https://pbs.twimg.com/profile_images/1429150868566417420/N8EpzGo4_normal.jpg,False,False,Arthur Trannoy,"{'followers_count': 398, 'following_count': 724, 'tweet_count': 7774, 'listed_count': 2}",1429150584226164742,,
,EdouardLiguge,2021-09-25T16:19:54.000Z,Deux vices impunis : promenades & librairies. Passé par l’@EcoleduLouvre et @sciencespo,https://pbs.twimg.com/profile_images/1441800702012108802/G1nOYuoc_normal.jpg,False,False,Edouard Ligugé,"{'followers_count': 21, 'following_count': 126, 'tweet_count': 20, 'listed_count': 0}",1441799436775006214,Paris,
,RicTourmeau,2012-10-06T21:48:11.000Z,"Humanisme, Education, Art, Politique, Droits, Mythologie, Éclectisme.",https://pbs.twimg.com/profile_images/1455232121342210055/cbumjnlc_normal.jpg,False,False,✑ Tourmeau Richard,"{'followers_count': 322, 'following_count': 2048, 'tweet_count': 1555, 'listed_count': 8}",865359926,"Tours, Paris",
https://t.co/T1y7NNME0V,TurfHistoryTime,2011-08-06T23:03:11.000Z,https://t.co/21IPUOBAO3 (Editor Annie Johnson) is dedicated to the early history of Thoroughbred racing w/a focus on New Orleans. Pic: only 📸 of me on🐴,https://pbs.twimg.com/profile_images/1485044753716629508/2jBLLUmq_normal.jpg,False,False,Turf History Times,"{'followers_count': 3006, 'following_count': 4499, 'tweet_count': 14690, 'listed_count': 39}",349929062,"New Orleans, LA",1535703749108322304
,4KvK8vs9Z,2013-05-01T09:04:53.000Z,,https://pbs.twimg.com/profile_images/1444924071653920779/mLfhtZkr_normal.jpg,False,False,4KvK8vs9Z,"{'followers_count': 149, 'following_count': 2093, 'tweet_count': 19997, 'listed_count': 3}",1394157488,,
https://t.co/LOQQyliTMv,arqueovox,2009-12-06T22:25:54.000Z,Projeto https://t.co/LOQQyliTMv Website de informaçao arqueologica integrando uma linha do tempo para ler as noticias re-situadas em seu contexto histórico.,https://pbs.twimg.com/profile_images/1425808175182266368/eX8geFma_normal.jpg,False,False,arqueovox,"{'followers_count': 1029, 'following_count': 2561, 'tweet_count': 46085, 'listed_count': 4}",95085837,"João Pessoa, Brasil",
https://t.co/goE16if6in,PanamePropre,2021-02-14T20:31:26.000Z,Initiateur de #saccageparis en mars 2021. Humaniste. Non aux extrêmes. Nous n'acceptons plus #Paris encrassée et enlaidie. Faisons pression sur A. #Hidalgo !,https://pbs.twimg.com/profile_images/1395678621449297923/7iByoVj3_normal.jpg,False,False,PanamePropre,"{'followers_count': 13521, 'following_count': 3766, 'tweet_count': 1683, 'listed_count': 35}",1361050343170338816,"Paris, Frankreich",1378317002331291652
,KobaLester,2013-11-16T23:21:56.000Z,https://t.co/bcV4qUOolg,https://pbs.twimg.com/profile_images/1509246895092289542/wSZG4a4l_normal.jpg,False,False,Koba Lester,"{'followers_count': 557, 'following_count': 671, 'tweet_count': 25093, 'listed_count': 6}",2198560740,Paris ❤,1381721860883296260
,david_alphand,2011-11-21T16:30:33.000Z,#Elu Conseiller de Paris @mairie16 - Vice-Président délégué du Groupe « Changer Paris » avec Rachida #Dati - #sport #tennis,https://pbs.twimg.com/profile_images/1201256063871397890/3AfR-9re_normal.jpg,False,False,David Alphand,"{'followers_count': 3021, 'following_count': 1396, 'tweet_count': 9827, 'listed_count': 28}",417996743,Paris,1281219587728695296
https://t.co/h3bKG8lXpP,FrancoisMari1,2015-01-08T18:30:54.000Z,Parisien | Co-créateur de @ElyzeApp 🇫🇷🗳,https://pbs.twimg.com/profile_images/1516850766480392194/OGqY7Too_normal.jpg,False,False,François Mari,"{'followers_count': 388, 'following_count': 704, 'tweet_count': 801, 'listed_count': 3}",2968283411,Paris & Montréal,
,Michel759347,2018-01-17T00:51:46.000Z,"Né à #Paris20
Diplômé en développement web
Amoureux de Paris
Supporter du #PSG
Défenseur du #saccageparis
Ajoutez 2 lettres à Paris c'est le PARadIS (J.Renard)",https://pbs.twimg.com/profile_images/1529891071832076288/9YHhB7dV_normal.jpg,False,False,Michel759347,"{'followers_count': 141, 'following_count': 97, 'tweet_count': 7570, 'listed_count': 0}",953429605616111617,France,1396704552263561221
https://t.co/JiNDMdu1JM,arnaudmercier,2009-03-29T16:36:00.000Z,"Président Versailles Club d'Affaires - Dirigeant d'entreprises
#Gestion #Informatique #Electronique #Technologies #Culture #Versailles #Politique #Math",https://pbs.twimg.com/profile_images/1257972229960171520/mO-Vg4c4_normal.jpg,False,False,Arnaud Mercier - #Entrepreneur,"{'followers_count': 34595, 'following_count': 37777, 'tweet_count': 17492, 'listed_count': 422}",27454144,"3 promenade Venezia,Versailles",
,ratapatricia,2009-12-22T22:24:39.000Z,Flegmatique,https://pbs.twimg.com/profile_images/1038289354186268672/D7X_AEjN_normal.jpg,False,False,rata,"{'followers_count': 45, 'following_count': 979, 'tweet_count': 652, 'listed_count': 0}",98733551,,
,est_la_ou_pas,2012-10-20T15:04:16.000Z,"Ici y’a rien d’tendre, rien à comprendre",https://pbs.twimg.com/profile_images/1258660085989081089/lDeMrIm__normal.jpg,False,False,Paul Bloc-bas,"{'followers_count': 182, 'following_count': 1807, 'tweet_count': 10383, 'listed_count': 2}",893414406,"Genève, Suisse",1084033175662354432
,Davidasmor94,2015-02-01T07:35:31.000Z,Contre le dénigrement permanent de la France et les arguments fallacieux démagos. Contre la désinformation. Anti FI/RN/Z .Gilet pas jaune.,https://pbs.twimg.com/profile_images/1092180913449037825/BEm2oUja_normal.jpg,False,False,David,"{'followers_count': 785, 'following_count': 1565, 'tweet_count': 42919, 'listed_count': 20}",3009593170,,
,NenetteDazibao,2018-01-14T14:27:38.000Z,,https://pbs.twimg.com/profile_images/1522598631764803586/Zo4wP02m_normal.jpg,False,False,CATHERINE GAILLARD,"{'followers_count': 321, 'following_count': 2855, 'tweet_count': 1432, 'listed_count': 0}",952547762096295936,,1206522367457054721
,FrancoisCellier,2009-07-11T10:40:22.000Z,"🔻 Flâneur • Guide parisien • ex-rédac' chef @apartepointcom • ex-Norvégien, ex-Toulousain",https://pbs.twimg.com/profile_images/1493497217973424131/8R40QS_N_normal.jpg,False,False,François Cellier,"{'followers_count': 545, 'following_count': 942, 'tweet_count': 6722, 'listed_count': 14}",55806458,Paris,
,wilcorog,2012-02-05T11:29:56.000Z,,https://pbs.twimg.com/profile_images/378800000641738905/9b846e5fbac4f0e573bb3155909f7bae_normal.png,False,False,Roger Wilco,"{'followers_count': 19, 'following_count': 274, 'tweet_count': 205, 'listed_count': 1}",483778876,,
,Myholidays56,2021-09-06T18:46:40.000Z,"Bonjour 
Marie&Yann
Photographe 









Paysages|Animaux|Macro
https://t.co/JGZpgX1M3l",https://pbs.twimg.com/profile_images/1434952402440949767/XCmqMxY9_normal.jpg,False,False,My_holidays56,"{'followers_count': 110, 'following_count': 873, 'tweet_count': 24, 'listed_count': 0}",1434951154509754374,"Morbihan, Bretagne",1495361800161972227
https://t.co/xo1JdXjwZx,DELARUEEm,2012-05-05T20:43:58.000Z,"Agrégé HG EMC section Inter 
Rédacteur de L'Indépendant du Cœur de Paris depuis 2008.
IG emmanuel_delarue_insta",https://pbs.twimg.com/profile_images/1526646695701921792/jr3_XDA-_normal.jpg,False,False,DELARUE Emmanuel ♦️ 🇫🇷🇪🇺🇺🇦,"{'followers_count': 21688, 'following_count': 15288, 'tweet_count': 70040, 'listed_count': 168}",572138913,,1535897085450637313
,BelleZebutte,2015-06-18T22:27:20.000Z,"« Ce n'est pas parce que la vie n'est pas élégante qu'il faut se conduire comme elle. »
Françoise Sagan",https://pbs.twimg.com/profile_images/1497164891387539503/vzqbvBmI_normal.jpg,False,False,belle zebutte dit Blue ribs,"{'followers_count': 606, 'following_count': 1032, 'tweet_count': 14674, 'listed_count': 2}",3333548891,"Paris, France",
,DrMouais,2019-11-09T16:18:57.000Z,"Dr, mais je ne fais pas d'ordonnance.
Histoire XVe siècle. Littérature classique ou non. 
RT ne signifie pas acquiescement.",https://pbs.twimg.com/profile_images/1272937814812958721/IfSbqZ53_normal.jpg,False,False,Dr Mouais (Ph D.),"{'followers_count': 258, 'following_count': 1931, 'tweet_count': 27544, 'listed_count': 2}",1193201288458186753,France,1427955897943351298
,rousay_t,2021-08-29T05:11:36.000Z,Tchampalala rousay,https://pbs.twimg.com/profile_images/1475463110538502146/VajZdr0R_normal.jpg,False,False,Tchampalala 😍rousay 😍,"{'followers_count': 2, 'following_count': 101, 'tweet_count': 4, 'listed_count': 0}",1431846862638702593,,
,JaguJacques,2020-04-07T15:31:24.000Z,je fais du dessin et peinture ...j'aime ce qui est beau,https://pbs.twimg.com/profile_images/1247547873551626240/mQJkp7jl_normal.jpg,True,False,Jagu Jacques,"{'followers_count': 48, 'following_count': 473, 'tweet_count': 1239, 'listed_count': 0}",1247547349636984834,49,
,msl8175,2021-08-18T14:46:03.000Z,Parisienne du Tarn. Profondément triste et en colère quand je vois ce qu'est devenue cette si belle ville de Paris.,https://pbs.twimg.com/profile_images/1531352110402609162/-C3VXicN_normal.jpg,False,False,MSL8175,"{'followers_count': 461, 'following_count': 1872, 'tweet_count': 939, 'listed_count': 1}",1428005209255649283,,
,MEG88864,2012-04-29T07:57:35.000Z,"né à 325,06 ppm",https://pbs.twimg.com/profile_images/2311358914/sc906600890sqxbe8goi_normal.jpeg,False,False,meg88864,"{'followers_count': 119, 'following_count': 1485, 'tweet_count': 980, 'listed_count': 4}",566095561,Frankreich,
,elaurik,2019-05-28T09:41:12.000Z,,https://pbs.twimg.com/profile_images/1504572514395111430/q2bzVsZ6_normal.jpg,False,False,laurentz🇺🇦🏃🏻‍♂️🇫🇷🏈 👩🏻‍🚒👮🏻‍♀️🏳️‍🌈🇷🇪,"{'followers_count': 31, 'following_count': 1890, 'tweet_count': 1457, 'listed_count': 0}",1133307223394967553,Var,1517441238676512769
,cristian_ocean,2020-11-08T17:03:39.000Z,,https://pbs.twimg.com/profile_images/1325484766024650757/WTg9kgDF_normal.jpg,False,False,Cristian Ocean,"{'followers_count': 3, 'following_count': 39, 'tweet_count': 125, 'listed_count': 0}",1325484069879238662,"Saintes, Frankreich",
,Ivangozalonso,2012-06-17T22:47:02.000Z,"Periodista...con todo lo que conlleva. Mis colores son los de la Agencia France-Presse. He claudicado ante esta red social, de la que aún desconfío.",https://pbs.twimg.com/profile_images/1112685058656227328/KooIb12y_normal.png,False,False,Iván G. Alonso,"{'followers_count': 223, 'following_count': 361, 'tweet_count': 463, 'listed_count': 2}",611186540,,
,Romualddu13,2021-02-19T09:03:45.000Z,"Militant du vivre-ensemble avec la caprisunosphère (c'est ironique, hein).
Double vacciné contre 'wesh' et 'wollah ntm' après 12 ans de 'Californie'
Pionnier Z",https://pbs.twimg.com/profile_images/1520789006224707592/flh0xOUL_normal.jpg,False,False,Romu Wong,"{'followers_count': 4687, 'following_count': 5011, 'tweet_count': 26443, 'listed_count': 7}",1362689249728999424,Provence (Étang de Berre),1528342173543981057
,DelahayeAlice,2021-05-17T11:45:37.000Z,,https://pbs.twimg.com/profile_images/1512771478705553411/iBFI8ZaQ_normal.jpg,False,False,Alice Delahaye,"{'followers_count': 444, 'following_count': 1350, 'tweet_count': 10699, 'listed_count': 2}",1394257739917012996,,
,franoisMaurel2,2021-03-06T11:42:11.000Z,Ben voyons,https://pbs.twimg.com/profile_images/1524707579259203586/_g8_9HkG_normal.jpg,False,False,françois Morel,"{'followers_count': 281, 'following_count': 151, 'tweet_count': 20484, 'listed_count': 7}",1368164943829274637,Frontière Hispano Suisse. ,
,MimiYou75,2020-03-15T20:06:09.000Z,Papa Allah yrhmek🤲🏽🤍 Maman&Jumeau 🤎💙 You❤️💍,https://pbs.twimg.com/profile_images/1421209429282889736/CPVKsYrE_normal.jpg,True,False,Mimi,"{'followers_count': 2, 'following_count': 37, 'tweet_count': 1518, 'listed_count': 0}",1239281709952184323,"Paris, France",
,Thi_Schaeffer,2011-11-26T14:40:27.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,Thierry SCHAEFFER #Z0ZZ 🇫🇷,"{'followers_count': 588, 'following_count': 811, 'tweet_count': 21898, 'listed_count': 0}",421894740,"Elsass, Frankreich",
,Marine_ACH_,2021-01-08T18:56:21.000Z,972/🇫🇷 | 20 ans | Z0ZZ |,https://pbs.twimg.com/profile_images/1535689363140534273/81XWghVv_normal.jpg,True,False,Marine 🇫🇷,"{'followers_count': 181, 'following_count': 495, 'tweet_count': 4317, 'listed_count': 0}",1347618126955999233,,1369083402222190593
,fredkikou40,2016-11-09T18:33:43.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,Fred Latry,"{'followers_count': 2, 'following_count': 129, 'tweet_count': 0, 'listed_count': 0}",796420521596358657,,
,victor_huguette,2017-04-15T15:59:32.000Z,Piéton en général,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,VictorHuguette,"{'followers_count': 92, 'following_count': 490, 'tweet_count': 9803, 'listed_count': 2}",853276614762823680,,
,MaskCucumber,2014-11-17T10:36:39.000Z,,https://pbs.twimg.com/profile_images/1361049927216947201/ggsqIDXp_normal.jpg,False,False,MaskCucumber,"{'followers_count': 66, 'following_count': 1356, 'tweet_count': 3155, 'listed_count': 0}",2880789383,"Paris, Frankreich",
,LadyFk5,2021-07-04T19:54:28.000Z,...genre....,https://pbs.twimg.com/profile_images/1411776092080414720/3DDYdZFr_normal.jpg,False,False,Lady Fk,"{'followers_count': 20, 'following_count': 416, 'tweet_count': 141, 'listed_count': 0}",1411775299554000899,,
,bernard_soa,2011-12-13T03:30:37.000Z,"Errare humanum est, perseverare diabolicum (l'erreur est humaine, l'entêtement est diabolique)",https://pbs.twimg.com/profile_images/1122575649510707207/RFF3x9UR_normal.jpg,False,False,Timoune,"{'followers_count': 16, 'following_count': 162, 'tweet_count': 1298, 'listed_count': 0}",435483250,"Ile-de-France, France",
,LallaBenzz,2016-03-04T11:52:58.000Z,"Ma devise : Emmerder les cons.
♀️
📸
🇨🇵",https://pbs.twimg.com/profile_images/1419660596363026432/uVTdjrXO_normal.jpg,False,False,Cleopatrography,"{'followers_count': 106, 'following_count': 1067, 'tweet_count': 931, 'listed_count': 2}",705722702041116672,,
,SuccabEric,2016-02-29T13:33:53.000Z,"Directeur de l'expérience clients en Information Voyageurs SNCF 
#Serviceclient #Information #Mobilités #Tourisme #Culture #Patrimoine #Environnement",https://pbs.twimg.com/profile_images/1079488866590121984/OIHdXSqS_normal.jpg,False,False,Eric Succab,"{'followers_count': 3757, 'following_count': 4999, 'tweet_count': 4994, 'listed_count': 72}",704298544413417476,Ile de France,
https://t.co/O9fbujvj3B,ArthurSite,2021-05-19T08:24:51.000Z,"Passionné de poésie et surtout d'Arthur Rimbaud.
Créateur du site https://t.co/GagBMTtMbO sur lequel vous pouvez retrouver les poèmes annotés d'Arthur.",https://pbs.twimg.com/profile_images/1394932221350395905/Ew7oDKMK_normal.jpg,False,False,arthur-rimbaud.site,"{'followers_count': 122, 'following_count': 297, 'tweet_count': 396, 'listed_count': 0}",1394932000713289729,Paris,1446457073970069513
,ansquer_laure,2015-11-27T15:56:42.000Z,"Avocate, Conseillère d’Arrondissement @mairiedu16 déléguée au Patrimoine, Membre du Comité d’Experts @ReImagineEuropa",https://pbs.twimg.com/profile_images/1286407424983871489/TmyD99sK_normal.jpg,False,False,Laure ANSQUER,"{'followers_count': 2308, 'following_count': 4880, 'tweet_count': 4110, 'listed_count': 8}",4297669635,"Paris, France",1282006393835401218
,JohanChalibert,2013-05-27T16:24:32.000Z,,https://pbs.twimg.com/profile_images/1135246805619396608/u8qOSiII_normal.png,True,False,Johan Chalibert 🦉,"{'followers_count': 12, 'following_count': 326, 'tweet_count': 1115, 'listed_count': 0}",1462541928,"Vincennes, France",
,ClaquinM,2015-11-19T12:06:44.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,CLAQUIN Michel,"{'followers_count': 72, 'following_count': 860, 'tweet_count': 5, 'listed_count': 0}",4289665345,"Nantes, Frankreich",
,beoceartemis752,2016-11-24T14:19:15.000Z,"On a les gouvernants qu'on mérite , preuve ?  ils sont toujours là et reviendront toujours !  No LIST, No MP",https://pbs.twimg.com/profile_images/1019569287219073024/e4h36GlR_normal.jpg,False,False,BEALORRAINE,"{'followers_count': 3290, 'following_count': 3457, 'tweet_count': 234369, 'listed_count': 15}",801792300141707264,France,
